"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Area_cm_2021","Area_cm_2022","log_2021","log_2022","log10_2021","log10_2022","Note_2021","Note_2022"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2719","BA_S","Shallow","offshore","Shys",-125,48.85169,89.36632,3.8887889735915,4.49274387741671,1.688879592517,1.9511738745667,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2720","BA_S","Shallow","offshore","Acor",-125,792.69258,1045.86454,6.67543547938553,6.95259913337058,2.89910479299832,3.01947543850817,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2721","BA_S","Shallow","offshore","Menc",-125,105.16502,99.44876,4.65553073550436,4.59964253664507,2.02187130876053,1.99759937239243,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2722","BA_S","Shallow","offshore","Menc",-125,46.13989,38.28314,3.83167786869422,3.64500959038894,1.66407655480471,1.58300755159035,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2723","BA_S","Shallow","offshore","Pdam",-125,592.52384,275.85271,6.38439110848675,5.61986706384999,2.77270582872798,2.44067725485988,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2724","BA_S","Shallow","offshore","Shys",-125,139.28082,33.66811,4.93649218286363,3.51655109854133,2.14389131497621,1.52721873742732,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2725","BA_S","Shallow","offshore","Pmas",-125,199.54862,144.69795,5.29605791591082,4.97464846629451,2.30004872872011,2.16046237832018,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2726","BA_S","Shallow","offshore","Spis",-125,66.77254,85.69582,4.20129191818263,4.45080404961841,1.82459789693144,1.93295963878192,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2727","BA_S","Shallow","offshore","Pmas",-125,44.07295,57.5761,3.78584621557433,4.05310755103879,1.64417212075824,1.76024224397655,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2728","BA_S","Shallow","offshore","Pmas",-125,44.07295,57.46688,3.78584621557433,4.05120878185158,1.64417212075824,1.75941761899613,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2729","BA_S","Shallow","offshore","Pmas",-125,24.79348,27.41579,3.21058071538002,3.31111912478225,1.39433748839454,1.43800076481726,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2730","BA_S","Shallow","offshore","Pmas",-125,168.95735,191.1749,5.12964631620929,5.25318871584921,2.22777708924504,2.28143087168974,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2731","BA_S","Shallow","offshore","Pmas",-125,63.30338,68.70488,4.14793872424907,4.22982023018444,1.80142689921419,1.83698758541184,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2732","BA_S","Shallow","offshore","Lobo_sp",-125,51.75238,31.59136,3.94647042142612,3.45288366548591,1.71393032701976,1.4995683225744,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2733","BA_S","Shallow","offshore","Gspp",-125,64.90232,63.81355,4.17288337037467,4.15596555024593,1.81226022137956,1.80491290545182,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2734","BA_S","Shallow","offshore","Pmas",-125,227.86125,243.23751,5.42873689107955,5.49403837339636,2.35767047550046,2.38603054893075,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2735","BA_S","Shallow","offshore","Acor",-125,278.97471,408.98205,5.63112113255155,6.01367126754915,2.44556483479593,2.61170424747673,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2736","BA_S","Shallow","offshore","Gspp",-125,46.82967,48.72349,3.84651697640573,3.88616125466201,1.67052109740019,1.68773838868593,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2737","BA_S","Shallow","offshore","Menc",-125,295.18848,275.40879,5.6876140675746,5.61825650299654,2.47009940474296,2.43997779716846,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2738","BA_S","Shallow","offshore","Pmas",-125,47.41886,46.84997,3.85902003985904,3.84695036834271,1.67595110886485,1.67070931712692,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2739","BA_S","Shallow","offshore","Lobo_sp",-125,67.26078,57.88541,4.20857730303346,4.05846536664202,1.8277618993707,1.76256911372809,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2740","BA_S","Shallow","offshore","Gspp",-125,40.44919,45.67877,3.70004661858212,3.8216336385404,1.606909829235,1.65971440107394,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2741","BA_S","Shallow","offshore","Spis",-125,316.42001,355.8948,5.75707047662448,5.87463518156366,2.50026393992614,2.55132164254781,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2742","BA_S","Shallow","offshore","Pmas",-125,92.31384,94.08489,4.52519407609687,4.54419745984037,1.96526681679016,1.97351988148745,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2743","BA_S","Shallow","offshore","Acor",-125,417.81049,567.54962,6.03502795651431,6.34132818165659,2.62097933964602,2.75400383723104,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2744","BA_S","Shallow","offshore","Pmas",-125,90.87852,102.34077,4.50952366962897,4.62830812728845,1.95846124573196,2.01004868022935,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2745","BA_S","Shallow","offshore","Pmas",-125,184.10751,197.95367,5.21551988045428,5.28803301341564,2.265071504338,2.29656355784864,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2746","BA_S","Shallow","offshore","Gspp",-125,53.21403,57.59255,3.97432208338363,4.05339321905889,1.72602615011974,1.76036630802134,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2747","BA_S","Shallow","offshore","Pmas",-125,108.64475,108.51019,4.68808338524045,4.68684408562128,2.03600874491225,2.03547052392621,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2748","BA_S","Shallow","offshore","Pmas",-125,244.08375,267.89599,5.49751140410553,5.59059880816679,2.38753886700323,2.42796621292173,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2749","BA_S","Shallow","offshore","Lobo_sp",-125,124.48989,105.26198,4.8242245077882,4.65645229031303,2.09513408319484,2.02227153492871,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2750","BA_S","Shallow","offshore","Pmas",-125,132.12337,138.42476,4.88373610731203,4.93032692891667,2.12097964247728,2.14121377920751,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2751","BA_S","Shallow","offshore","Acor",-125,187.78816,184.82472,5.2353145189933,5.21940791649545,2.27366820662677,2.26676005693612,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2752","BA_S","Shallow","offshore","Pmas",-125,193.59464,194.98728,5.2657664885088,5.2729343256669,2.28689332895043,2.29000628107538,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2753","BA_S","Shallow","offshore","Menc",-125,359.8735,397.72775,5.88575258080972,5.98576772599262,2.55614986769349,2.59958589335317,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2754","BA_S","Shallow","offshore","Menc",-125,640.66806,742.85928,6.46251147567766,6.61050663243314,2.80663307312325,2.87090655305056,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2755","BA_S","Shallow","offshore","Pmas",-125,132.20094,145.35441,4.88432303783104,4.97917496710189,2.12123454316295,2.16242821264316,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2756","BA_S","Shallow","offshore","Pmas",-125,113.69164,114.83312,4.73348987122828,4.743479944019,2.05572853121938,2.0600671647062,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2757","BA_S","Shallow","offshore","Pmas",-125,61.52258,60.70492,4.11940426189931,4.10602474914646,1.78903453967161,1.78322389111249,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2758","BA_S","Shallow","offshore","Pmas",-125,191.86124,195.76096,5.25677240241489,5.27689432308643,2.28298724699009,2.29172608610303,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2759","BA_S","Shallow","offshore","Pmas",-125,83.07502,87.2892,4.41974405498694,4.46922674385247,1.91947045450553,1.94096051322957,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2760","BA_S","Shallow","offshore","Gspp",-125,25.70804,34.55141,3.24680378344372,3.54244835980064,1.41006896697221,1.53846577508864,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2761","BA_S","Shallow","offshore","Pdam",-125,230.43388,276.63517,5.43996396662226,5.62269956226839,2.36254633245657,2.44190739329299,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2762","BA_S","Shallow","offshore","Pmas",-125,37.04352,40.16494,3.61209343766009,3.69299447578674,1.56871224809473,1.60384712253337,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2763","BA_S","Shallow","offshore","Pmas",-125,114.72268,119.73177,4.74251773780578,4.78525399088182,2.05964928385734,2.07820940274549,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2764","BA_S","Shallow","offshore","Pver",-125,511.14784,538.32858,6.23665886342866,6.2884691172283,2.70854652990008,2.73104743723127,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2765","BA_S","Shallow","offshore","Pmas",-125,176.29705,188.2474,5.17217035642208,5.23775705516364,2.24624504525769,2.2747289866074,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2766","BA_S","Shallow","offshore","Menc",-125,204.43094,229.86563,5.3202302167373,5.43749492081042,2.31054662558395,2.36147403948492,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2767","BA_S","Shallow","offshore","Pmas",-125,159.72902,155.05929,5.07347875442963,5.04380755990764,2.20338382710217,2.19049779104979,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2768","BA_S","Shallow","offshore","Adgt",-125,34.10141,51.3738,3.52933873240823,3.93912831487937,1.53277233625231,1.71074169066097,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2769","BA_S","Shallow","offshore","Gspp",-125,66.95139,71.64044,4.20396683368417,4.27165971899386,1.82575959797332,1.85515824452743,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2770","BA_S","Shallow","offshore","Lobo_sp",-125,94.71236,69.15615,4.55084450909882,4.23636699124937,1.97640665830133,1.83983080761668,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2771","BA_S","Shallow","offshore","Pver",-125,324.82566,327.43401,5.78328860763005,5.79128653858902,2.51165032954767,2.51512378682979,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2772","BA_S","Shallow","offshore","Spis",-125,72.82217,71.74579,4.28802044180892,4.27312917696004,1.86226361616596,1.85579642201353,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2773","BA_S","Shallow","offshore","Spis",-125,14.40697,20.8657,2.66771211725607,3.03810666248627,1.15857265183075,1.31943295895129,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2774","BA_S","Shallow","offshore","Pmas",-125,138.19365,156.49448,4.92865596237634,5.05302073779266,2.14048808765961,2.19449902336605,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2775","BA_S","Shallow","offshore","Pmas",-125,306.4289,342.64337,5.7249857545673,5.8366901686545,2.4863297221833,2.53484233282561,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2776","BA_S","Shallow","offshore","Lobo_sp",-125,48.92353,48.53598,3.89025846684199,3.88230537857464,1.68951778532688,1.68606380297828,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2777","BA_S","Shallow","offshore","Pmas",-125,57.2598,57.76337,4.04759880682419,4.05635483775792,1.75784982676193,1.76165252267983,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2778","BA_S","Shallow","offshore","Spis",-125,448.71814,185.56558,6.10639494006758,5.22340835056744,2.65197362679329,2.2684974233788,"pm","pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2779","BA_S","Shallow","offshore","Lobo_sp",-125,187.73765,209.89523,5.23504550951933,5.34660850146117,2.27355137729664,2.3220025690816,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2780","BA_S","Shallow","offshore","Menc",-125,77.31444,71.10555,4.34788074280474,4.26416539283447,1.88826061457351,1.85190350003082,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2781","BA_S","Shallow","offshore","Pmas",-125,121.57289,130.60212,4.80051400059739,4.8721554494824,2.08483674075875,2.11595022668507,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2782","BA_S","Shallow","offshore","Pmas",-125,51.5752,59.06799,3.94304093679759,4.07868915331511,1.71244092076982,1.7713521926834,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2783","BA_S","Shallow","offshore","Acor",-125,1358.57861,1598.3773,7.21419429248487,7.37674420609174,3.13308477260411,3.20367930311743,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_2784","BA_S","Shallow","offshore","Pmas",-125,225.78389,247.24096,5.41957830284611,5.51036340765038,2.35369295116866,2.39312042122416,"pm",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2785","FL_S","Shallow","offshore","Spis",-125,817.84451,675.44556,6.70667223295962,6.51537256199857,2.91267074270812,2.82959035121983,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2786","FL_S","Shallow","offshore","Menc",-125,418.53297,429.51306,6.03675566818845,6.06265214841254,2.62172967529242,2.63297637375446,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2787","FL_S","Shallow","offshore","Shys",-125,190.44679,284.43831,5.24937283796503,5.65051639349858,2.27977365698103,2.4539880896003,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2788","FL_S","Shallow","offshore","Gspp",-125,318.97125,405.44569,5.76510097333146,6.00498693117005,2.50375154033292,2.6079326881083,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2789","FL_S","Shallow","offshore","Shys",-125,384.82106,464.5279,5.95277844702366,6.14102162103566,2.58525883153499,2.66701180326435,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2790","FL_S","Shallow","offshore","Shys",-125,120.82095,216.23393,4.79430969761628,5.37636083091198,2.08214224621,2.33492384158585,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2791","FL_S","Shallow","offshore","Abra",-125,1551.05075,1373.33235,7.3466878834665,7.22499543765579,3.19062600805498,3.13777565035008,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2792","FL_S","Shallow","offshore","Abra",-125,162.45757,168.08707,5.09041685998294,5.1244821189553,2.21073995287787,2.22553430687417,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2793","FL_S","Shallow","offshore","Shys",-125,106.46102,151.99877,4.66777890876202,5.02387242870827,2.02719062281973,2.18184007357389,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2794","FL_S","Shallow","offshore","Pdam",-125,393.04825,393.72944,5.9739323778701,5.97566397290353,2.59444586697216,2.59519788914007,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2795","FL_S","Shallow","offshore","Pmas",-125,370.12032,301.89361,5.91382814196492,5.7100746705398,2.56834292897952,2.47985392067096,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2796","FL_S","Shallow","offshore","Pmas",-125,587.03683,578.1684,6.37508756061965,6.35986517571933,2.76866534922718,2.76205435146356,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2797","FL_S","Shallow","offshore","Acor",-125,560.18904,689.65728,6.32827429819335,6.53619477854498,2.74833460767555,2.83863332496693,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2798","FL_S","Shallow","offshore","Menc",-125,561.91114,592.31962,6.33134372351337,6.38404638783982,2.74966764215464,2.77255611845322,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2799","FL_S","Shallow","offshore","Pmas",-125,136.38478,155.19643,4.91548015560574,5.04469160490724,2.13476590748451,2.19088172691487,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2800","FL_S","Shallow","offshore","Pver",-125,305.25449,311.17673,5.72114582213734,5.74036101444417,2.48466206071809,2.49300711270566,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2801","FL_S","Shallow","offshore","Shys",-125,151.97884,174.41307,5.02374130062928,5.16142645132737,2.18178312537276,2.24157902656096,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2802","FL_S","Shallow","offshore","Acor",-125,194.34449,221.30525,5.26963230598304,5.39954297022793,2.28857223214754,2.34499171676949,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2803","FL_S","Shallow","offshore","Pver",-125,357.20976,395.4503,5.87832317225728,5.98002511559455,2.55292331655536,2.59709190934557,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2804","FL_S","Shallow","offshore","Pver",-125,138.66349,158.9508,4.9320500626769,5.0685947203734,2.14196212669117,2.20126271806212,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2805","FL_S","Shallow","offshore","Pmas",-125,174.36249,194.96111,5.16113640806657,5.27280010277633,2.24145306237328,2.28994798881466,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2806","FL_S","Shallow","offshore","Adgt",-125,173.25595,203.7812,5.15476998091463,5.3170468692323,2.23868815819176,2.30916411532855,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2807","FL_S","Shallow","offshore","Abra",-125,327.73251,455.38245,5.79219775737552,6.12113761533764,2.51551952412058,2.65837628931157,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_2808","FL_S","Shallow","offshore","Pmas",-125,135.73368,142.54998,4.91069473059245,4.95969267505702,2.13268762380768,2.15396716071324,"o, pm","o, pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2809","FL_S","Shallow","offshore","Shys",-125,53.86347,89.87258,3.98645251159855,4.49839288939218,1.73129432815661,1.95362720929585,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2810","FL_S","Shallow","offshore","Pmas",-125,13.45969,21.97865,2.59969929274779,3.09007152761697,1.12903505744815,1.3420010131304,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2811","FL_S","Shallow","offshore","Atab",-125,3606.1142,4235.73488,8.19038607270162,8.35131211741607,3.55703947603156,3.62692876924556,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2812","FL_S","Shallow","offshore","Acor",-125,335.98771,51.05224,5.81707458191328,3.93284942219848,2.5263233917446,1.70801480221719,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2813","FL_S","Shallow","offshore","Acor",-125,213.59369,316.50537,5.36407556545119,5.75734020826494,2.32958841858752,2.50038108288918,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2814","FL_S","Shallow","offshore","Shys",-125,18.9096,37.95052,2.93966972961745,3.63628320598755,1.27668234219088,1.57921773099786,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2815","FL_S","Shallow","offshore","Shys",-125,103.36522,142.25229,4.63826854185503,4.95760217129514,2.01437443331308,2.15305926646506,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2816","FL_S","Shallow","offshore","Shys",-125,68.95011,100.17,4.23338319959699,4.60686874262367,1.83853496336691,2.00073767377403,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2817","FL_S","Shallow","offshore","Pmas",-125,83.91632,39.60369,4.42982011183961,3.67892229573746,1.92384643039599,1.59773565238962,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2818","FL_S","Shallow","offshore","Menc",-125,236.86739,194.89797,5.46750044867154,5.27247619086153,2.3745052746616,2.28980731565744,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2819","FL_S","Shallow","offshore","Pmas",-125,35.57323,33.7753,3.57159338869738,3.51972976611622,1.55112330031341,1.5285992152149,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2820","FL_S","Shallow","offshore","Shys",-125,330.01225,434.56379,5.79912977498367,6.07434274635763,2.51853006111626,2.63805353593217,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2821","FL_S","Shallow","offshore","Shys",-125,223.34597,277.95927,5.40872200420575,5.62747459216552,2.34897812057525,2.44398116242824,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2822","FL_S","Shallow","offshore","Spis",-125,53.24338,65.65672,3.97487347761243,4.18443995651561,1.72626561759067,1.81727918297021,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2823","FL_S","Shallow","offshore","Pmas",-125,3537.58217,3422.36014,8.17119876995027,8.13808569146275,3.54870653632404,3.53432570905808,"pm",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2824","FL_S","Shallow","offshore","Abra",-125,1074.37991,1710.1209,6.97949894622556,7.44431934875184,3.03115787879532,3.23302681468853,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2825","FL_S","Shallow","offshore","Pmas",-125,145.69406,171.62633,4.98150894366728,5.14531961351186,2.1634418457864,2.23458391577677,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2826","FL_S","Shallow","offshore","Shys",-125,114.80103,123.23064,4.74320045597065,4.81405772147708,2.05994578458904,2.09071870400124,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2827","FL_S","Shallow","offshore","Menc",-125,38.22139,59.03289,3.64339530654432,4.07809474621106,1.58230647702441,1.7710940449581,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2828","FL_S","Shallow","offshore","Pmas",-125,285.40771,329.9574,5.65391871939403,5.79896355521849,2.45546570096233,2.51845787278945,"pm","pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2829","FL_S","Shallow","offshore","Pmas",-125,908.77042,696.6598,6.81209249902168,6.54629719978284,2.95845418253965,2.8430207507644,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2830","FL_S","Shallow","offshore","Pmas",-125,244.76533,280.04866,5.50029991479129,5.63496337378455,2.38874990180679,2.44723349896156,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2831","FL_S","Shallow","offshore","Pver",-125,447.06731,148.57443,6.10270916493277,5.00108604479913,2.6503729149907,2.17194407277962,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2832","FL_S","Shallow","offshore","Shys",-125,116.88708,153.80202,4.76120834055652,5.03566619092548,2.06776650949544,2.1869620394257,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2833","FL_S","Shallow","offshore","Pmas",-125,146.03756,157.23668,4.98386384889656,5.05775218611045,2.16446456813288,2.19655386526188,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2834","FL_S","Shallow","offshore","Acor",-125,394.98295,532.14438,5.97884259941254,6.27691484349922,2.59657834909296,2.72602947990832,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2835","FL_S","Shallow","offshore","Shys",-125,298.35114,373.53778,5.69827111497638,5.92301915072918,2.47472770162293,2.57233453336897,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2836","FL_S","Shallow","offshore","Pmas",-125,92.11169,116.98588,4.52300186245966,4.7620532437542,1.96431475050436,2.06813344629193,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2837","FL_S","Shallow","offshore","Shys",-125,139.16696,143.11396,4.93567436340501,4.96364123596224,2.14353614049814,2.15568199892584,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_2838","FL_S","Shallow","offshore","Shys",-125,78.43798,105.0117,4.36230824882929,4.65407177252125,1.8945264008276,2.02123768918766,NA,NA
